Income,Desired_Savings_Percentage,Disposable_Income,Actual_Savings,Predicted_Savings
17918.523013103637,7.910092618319542,5091.850857420497,1417.3717661713993,1414.5831551286983
18446.91546648522,7.051299523103398,4920.881317383919,1300.7472623155593,1297.6629908282257
121474.67923227728,24.518092117338256,24860.019835117884,24860.019835117884,24772.92383723151
34239.82436433506,5.813095653397411,13398.594938195234,1990.393741854069,1996.018035023925
95466.9094126234,11.642377136784498,31967.930465293,11114.617634650036,11086.83473251974
18326.99934668005,5.269488592303516,2584.1982853871414,965.7391398848454,965.8734872210483
31230.01154572419,6.025812841505706,7839.789923493165,1881.8620461259627,1882.8357643267832
30073.53277254854,6.947157472332279,7313.114084006793,2089.2556792024025,2096.233465012456
20913.652346587933,7.429194713995555,9292.08615650279,1553.715954636118,1551.8942030925848
208831.447459329,23.914059395213823,36714.03384584465,36714.03384584465,37987.28975994596
13252.830177928554,6.920896992756033,4003.6441564487286,917.2147252393212,908.3355097336396
31136.05275009274,8.883105357785368,14072.063496453737,2765.848370046366,2766.559910492442
60233.89415031303,14.066967048712172,2266.983416704148,2266.983416704148,2271.1458018494222
30294.804234261886,7.198227214952322,3320.3979397824987,2180.6888431071675,2175.189125273056
25535.29113898697,8.937260342131612,7698.283132450339,2282.15544821253,2276.2959811374767
87161.7711693162,12.638555861071136,28443.28395619602,11015.989138733024,11024.423098774276
42241.896523308,14.49685497171315,8376.871336507938,6123.7464762851005,6128.063027862812
38060.12035688701,5.5546357441465934,4650.462822460926,2114.10104960886,2107.788173174178
18493.55491392576,8.801344667507738,3415.1543683382733,1627.68150924942,1636.6892769455974
17870.725679384792,5.559684117429436,2824.1578903493537,993.55589726614,986.4559244489366
66062.85753240382,11.82863867223757,20461.14148315717,7814.33671406313,7838.434080791468
45728.224929604105,13.027968526083828,8906.33809785825,5957.458751365642,5975.210300546421
28210.8048722704,8.702276041067812,2440.973704040971,2440.973704040971,2360.8487487585758
31126.53774320608,8.729453778469932,4824.113479919764,2717.176725131172,2720.9868048757526
162304.06222811315,18.772499143038395,47484.22162276154,30468.528690889045,30255.655920910278
23881.92689533609,6.624402683146879,7339.181768016511,1582.0350060418202,1584.2028798750398
20389.143216543525,8.751058873908129,4328.817151162666,1784.2659267651693,1782.6001560945913
17001.868573538355,9.322836550954069,4797.419813188544,1585.0564177190067,1583.6913821181954
13055.67441544784,8.302966921699864,576.9777339904376,576.9777339904376,568.0175815925688
13716.29939129419,6.82796030745838,3911.281473626325,936.5434780897224,938.1235515736787
53693.98674525994,14.51077688386176,15797.182657612786,7791.414616654976,7791.356430828907
90662.52118755416,14.46535001593416,8637.997676470375,8637.997676470375,8568.807262944367
79114.86193479323,13.71986242840861,24650.25148665082,10854.45021787904,10826.95333769121
3992.907955714165,6.488064875432299,1100.3868595085146,259.0624585830326,259.62991759228214
97659.05236940942,14.023844101970962,-1380.173066938849,0.0,211.4565167256343
28998.33917308153,6.101428068023728,6151.890449330516,1769.3128055671166,1764.9811816990716
33579.1849407429,5.334596625538332,3729.0999022563847,1791.3140667321468,1792.7008239258992
100909.91035467653,20.26952568960038,10756.1530603649,10756.1530603649,10764.887735900751
114045.2084989528,16.333263619513467,18929.550693418307,18627.30454955773,18458.505981598802
17958.521715219646,9.231859581759112,1232.39209263894,1232.39209263894,1440.9699613237412
20346.45191058047,8.574840383498623,4802.418928995621,1744.6757750375812,1741.2288430403717
5560.489199765328,7.953704230713344,1742.8876599074183,442.2648647300935,447.6300533010305
14544.881071323429,5.762199625626119,2017.8720056187208,838.1050826395627,841.9489018974497
19956.28595890662,9.203854352730271,6619.407245418955,1836.7474938721275,1829.3530510786927
13751.092796073592,7.117391046677104,1453.6286078563971,978.719047488002,975.1890172493979
240457.62365610377,19.53613256496262,42035.66941785667,42035.66941785667,42342.80597500871
28018.424605410404,6.5775722534143775,3659.6087227280295,1842.9321226893017,1842.2046309745967
45435.52672496265,12.930889976296218,15128.91570918493,5875.217970955584,5864.029177211055
129962.11909885106,24.56444985567897,36253.775925477545,31924.479577415044,31127.056362208845
76533.3570080804,10.489977257140128,8323.90648779535,8028.331744273494,7943.626647985842
5654.654885357651,6.3660129137717245,1093.9235924401955,359.9760602310918,369.37865360990173
62542.771486129815,10.885024531829025,23523.56092759571,6807.796019150997,6792.712066266389
20186.72687949097,8.959062180320647,6067.126637225598,1808.5414133050976,1799.0313637235515
42256.00102918039,13.539535085606207,12091.12244936615,5721.266085119999,5716.844147263166
129657.1349719988,18.06114144720112,54187.06726795627,23417.558543681167,23482.567293203123
15091.35342610131,8.324586041770338,5822.524792664852,1256.2927008234592,1263.1621101721098
11475.646870877828,6.507474581454225,5097.943349875558,746.7748031798219,739.263676217441
61233.81008355759,14.712765815847549,17712.542439112694,9009.18707771467,9032.611250632266
61396.44642625535,11.496066559183324,5974.403168956349,5974.403168956349,6731.155226852446
51223.10532531417,10.671349708347396,20256.515797107804,5466.196700739393,5485.334600599748
35953.67108829664,7.158919700685242,6366.60605268331,2573.894442659642,2569.721698095402
117897.78306158808,19.5795635087962,41680.51907706524,23083.871310006405,22924.83951294612
116741.7632294057,20.106487248007888,25628.617339546166,23472.66773682001,23564.769893631725
9287.396776926613,6.952845918227931,3556.714178649049,645.7383877141742,645.2146746617731
43997.91850888005,11.354085128800142,16809.023667189045,4995.561122398355,4989.831952989636
23583.47081294185,6.289305849709919,7506.129185923834,1483.2366094029833,1482.8886248439835
19510.14693299942,5.898244598327483,7998.314639527487,1150.756187601393,1144.119174189265
22976.9913050558,6.468765317813379,4879.830721911094,1486.327644618445,1491.4602870127499
33023.59952624753,6.460534880033489,5051.405714105604,2133.501166035796,2143.2192309672073
69712.94315629684,12.293979899275142,24372.26571250856,8570.495218828239,8549.207263674809
15356.092798524394,8.391491926111485,6309.099545170095,1288.6052873543615,1292.6451664234373
4404.676887803781,7.274012906557397,1140.4155200803566,320.3967653109977,323.14187612380806
36855.32520664168,7.1034530918282215,8142.509751031383,2618.0007378945343,2616.8296739921557
15608.365744199042,6.251283908874806,4757.134734908319,975.723256205442,966.4236066005816
81298.64745654463,13.536474988107967,8681.915335575235,8681.915335575235,8817.660259173686
14751.338354642474,9.300223928401923,3502.0301183644933,1371.90749941799,1363.4465699203106
26921.628433244285,7.160287022910579,6432.6151262990825,1927.665867061795,1935.2472097217326
124921.93193287987,23.12061334537653,50833.84748753441,28882.716865775605,29128.363990251943
23336.896109431604,7.541233018111886,5772.085761906354,1759.8897148069243,1773.2408443440133
45517.42976516997,10.517287177299725,6662.482983821275,4787.1988041286295,4771.4522871470235
29639.4578646238,5.964418076182137,14020.602234763392,1767.82118256001,1766.8187516590376
16756.647222953685,8.816916321534965,5701.515745959927,1477.419563942639,1474.826147498085
98387.215433733,12.688975407559404,40496.495371828256,12484.329570568874,12481.607208656214
58922.87600093376,14.236050050055823,16050.350317553086,8388.290118425262,8395.249158524697
35189.10685809947,6.728751231909724,13995.315687282,2367.7874612123974,2376.170619023534
34157.287334383574,9.815639803294845,1900.5607853721813,1900.5607853721813,2112.0488620529063
7372.593172008857,6.362212795978175,2224.586382585552,469.0600661849607,462.99567242461717
19270.65080294981,5.947116246668517,6855.653389822264,1146.0480047409856,1140.7028044953543
140081.73386057842,24.235221060689227,27599.86942644957,27599.86942644957,27894.028564246415
31641.4649749328,5.191913780159185,9933.069768869913,1642.7975802777778,1652.6380043805705
20874.214088679026,8.020730769329658,4204.273522756233,1674.2645122664248,1676.88039665907
23419.2944138384,6.295329171848348,8034.849701920097,1474.3216730754189,1472.2389051111352
74801.73317823066,12.934200322239075,15538.167998252757,9675.006013779122,9619.053804190009
35342.394540867834,7.130403934847198,11353.19434629459,2520.055491011261,2519.155826914598
33923.79498431778,7.390120582672107,3597.2712754096174,2507.009355559556,2483.6592151699383
15917.101662118244,6.6674902386662325,4348.273988134124,1061.2711996003145,1060.9771125165757
1301.1873325549093,7.781279587682126,125.445929557535,101.2490243056007,121.20358510576813
20326.568956810657,7.401140172903561,9042.582667875073,1504.3978608354575,1506.4992566162618
20381.91956088679,6.9329483977464985,5518.673323836854,1413.0679656264806,1418.3290969309642
15452.0407526799,8.584668630679104,3881.784719234316,1326.506495295063,1326.7307367993624
64219.40145963537,13.249820598203073,20764.21468157896,8508.955482641491,8450.666553455085
41232.20339839764,11.09124633235426,18396.50034345548,4573.165247173628,4584.543698455045
40724.27476534832,13.864195862641465,11185.100621271202,5646.093217108162,5640.488065184161
73160.4326603442,10.155302153395576,23827.746495375475,7429.662993389456,7446.08923476242
21337.321066343226,9.162603464040462,7118.678916862342,1955.0541191581992,1953.7933531805445
65481.527750993926,10.393216902492323,21156.42254452433,6805.637210226503,6820.9372732893235
466065.3051289707,22.04255382667736,139396.81554668577,102732.69575052142,89177.19857910043
17385.038556566906,8.422341974156485,3787.543542524412,1464.2273995730231,1464.3980499564268
4344.483033466875,5.982515513679324,1977.8506172057607,259.9093714663219,266.1900526866169
13939.602333948857,5.199782415620549,3724.457992397416,724.8289909681043,723.2766283138512
118308.06658663302,21.37942136909315,39393.345374055294,25293.580069183576,24922.508054249585
14144.043092660932,9.014539573273826,1771.1519552648442,1275.020361848823,1250.824067665022
10491.648417457149,9.360171133149624,1945.8051069525736,982.0362465623732,974.2896186346039
12362.991024839484,5.408431497851256,4136.21217504927,668.6439006639424,668.2812670351992
11690.36137010436,8.726837484086317,3750.6205269385664,1020.1988380714142,1025.6264165565842
29376.315282790205,7.293071376360018,8175.446267636697,2142.435641318446,2142.1419792949728
4462.032426107603,9.71275770051214,767.0237053854653,433.3863980661148,416.40920743933833
77323.06663649465,13.246275132748863,12541.781937896303,10242.426147748823,10232.841950118624
24226.42862334603,7.308920280851339,6907.795747494816,1770.6903549777116,1770.6211242387124
22433.32945166589,9.942512562355958,5265.31083720085,2230.43659888658,2209.1129214316397
10283.419904170754,6.781345734911507,4363.574262630189,697.3542570745244,697.4484883847949
8839.482169007326,5.855895813938629,3132.4686651961765,517.6308663087515,515.9729985474256
59700.75565383455,11.006032393876932,13719.112632495788,6570.684506650346,6564.501772022472
12420.913062438844,6.051898061396052,2216.095450151297,751.7009968334254,747.1509294036923
29715.73558515398,7.301153932014499,8454.87700079014,2169.591597102501,2163.498367411638
54581.41321366896,13.886990133579369,16527.399184381706,7579.715467750392,7608.952082215001
20875.78262191892,9.214460015537188,5492.648348356788,1923.59064262718,1923.1038157299545
5701.486751348924,8.915783652108315,1239.3850139229107,508.3322237038888,513.4833210836499
46014.68300745156,11.513830068765092,16785.803164619312,5298.052408158899,5289.919922233733
10157.309985573136,6.993481541862058,2542.6211753711013,710.349598990769,710.9892534648052
18124.95539498032,7.767615716046977,5883.356811157442,1407.8768837869954,1413.5617852598082
6932.92276009303,9.160420253693076,1506.5448998593563,635.084860688459,637.2828532752469
19936.966631030176,6.392157030982302,3362.4161289073054,1274.402214269991,1271.4000838442594
16632.989466992905,5.975658916052633,2158.7581220933425,993.9307180904568,988.1715579391113
48071.6721715269,14.706656214494238,19147.285853546164,7069.735562825158,7050.160229040248
89815.19521898289,13.342067025377784,13337.671919601256,11983.2035450906,12029.732802770315
58299.63827844984,10.66434082214141,14609.365887447117,6217.272124089505,6234.0750456327105
44871.32877624716,10.712341038586924,8613.173682251414,4806.769767057188,4820.768644604165
39345.36176358641,7.356898410307455,2994.199853377846,2894.598294115005,2653.9400121032045
48765.76811914639,11.03250605567419,10679.649637366689,5380.086320840859,5331.958768277133
11095.144421600198,7.551636926706768,2842.375110820561,837.8650232130067,842.1092537462304
121984.93343122955,21.179438503300965,49879.23994852447,25835.72395935988,25674.646868234588
7679.016124608624,8.072187794362964,850.1365568238216,619.8646023378213,616.8357720229964
158304.87152770525,19.83456313074676,24526.989321856672,24526.989321856672,25319.68076141433
50319.31562500753,11.787113080427144,12400.38563697123,5931.194634016682,5925.794631420091
81734.11583649917,10.13276062206673,25137.80327871533,8281.922304275195,8346.275255049635
23159.04516831331,9.885205667189776,7431.929888710951,2289.319245445148,2271.660443893652
7349.485276305006,9.154435180263796,2378.845261350044,672.8038657023733,665.5888191318064
117882.46629444456,20.322035536853235,30999.80146486385,23956.116692076062,23977.599090480333
16153.972947875038,5.650188679031487,3678.8404195197054,912.7299507146444,905.902092846455
49639.08757640592,11.516375518175389,17814.31436703113,5716.623729094852,5693.767485684491
103080.2556705984,19.4381157596812,28967.411770039136,20036.85942262625,20306.28053165969
38871.789999271874,9.291658338023344,12056.934780072846,3611.833916606269,3610.7704801261216
34437.05839086901,6.116971157176978,4840.797251412492,2106.504929149652,2108.7893020006904
201443.224737302,17.93379843471004,33129.82451477481,33129.82451477481,34047.38592278963
42418.12401530864,12.583510267367071,13779.703864731016,5337.68899069086,5358.922335376613
22067.31575226656,5.289469542417969,7109.002959063813,1167.243945545342,1177.7967975663848
46782.8400545147,14.259597894629596,11208.599755252028,6671.044875461509,6697.6236774738645
